path,relative_path,size_bytes,mtime_ns,device,inode,nlink,stage,existing_sha256,evidence_path,evidence_sha256,basis,classification,row_type
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5SIGMA/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5SIGMA/KF_GINS_Navresult.nav,10025634,1789746556000000000,71,947411485314,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,59bb08ea48f16878a2adfede390f287899a8bfd95c01b2b7ed5dba85b3c79fa4,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5SIGMA/OUTPUT_SEAL.json,964068ce462d96f07aa80271758867d059f91eb2b9d8db81e7c765a87a57d001,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5SIGMA/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5SIGMA/KF_GINS_STD.txt,19994626,1789746556000000000,71,947411485442,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,4da2951339cc490f34aa7bdb31b05dd3957514f6d40dcde310782e77f2321573,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5SIGMA/OUTPUT_SEAL.json,964068ce462d96f07aa80271758867d059f91eb2b9d8db81e7c765a87a57d001,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5SIGMA/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5SIGMA/LegSA_PORT_NAV.nav,7926218,1789746556000000000,71,947411485666,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,7ef4a4a746cd7a05eadd8d697bb9d8319aa23d768d90e9c57424e69d7a1a05ea,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5SIGMA/OUTPUT_SEAL.json,964068ce462d96f07aa80271758867d059f91eb2b9d8db81e7c765a87a57d001,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5SIGMA/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5SIGMA/LegSA_PORT_STD.csv,8562107,1789746556000000000,71,947411485794,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,eccea3c6f18ff81b1aac5b0278bd44626b516d7623ed97d6607cdf038f09204e,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5SIGMA/OUTPUT_SEAL.json,964068ce462d96f07aa80271758867d059f91eb2b9d8db81e7c765a87a57d001,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5W/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5W/KF_GINS_Navresult.nav,10025634,1789748390000000000,71,981657977474,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,8d23d5c7fee0add75b27e2ad741d4fbea7bb7acf57e648af67229f400d922a74,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5W/OUTPUT_SEAL.json,ecfa6d0a27846d23bd364e6a8da16619f045034b95ba8fda730f7e4ae5701963,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5W/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5W/KF_GINS_STD.txt,19994626,1789748390000000000,71,981657977602,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,324273cb5f045a3dc2d28254bb31fbea0e93f7445ab44c770dff5d230a1f7f87,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5W/OUTPUT_SEAL.json,ecfa6d0a27846d23bd364e6a8da16619f045034b95ba8fda730f7e4ae5701963,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5W/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5W/LegSA_PORT_NAV.nav,7926203,1789748390000000000,71,981657977826,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,a1160a7d8ce08860a94980a3e2061b3c8d233c282f743a20c4fd35719e537e1c,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5W/OUTPUT_SEAL.json,ecfa6d0a27846d23bd364e6a8da16619f045034b95ba8fda730f7e4ae5701963,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5W/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5W/LegSA_PORT_STD.csv,8562527,1789748390000000000,71,981657977954,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,a3f35193bc7e05238021764a707976f570b6f2ab10df28753ddd93635c673296,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D19_seed_00/R5W/OUTPUT_SEAL.json,ecfa6d0a27846d23bd364e6a8da16619f045034b95ba8fda730f7e4ae5701963,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/B3/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/B3/KF_GINS_Navresult.nav,10025634,1789736756000000000,71,965741642498,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,e42382168fcf93d6ffda0af4942dd37bf13b83e12987a8a341f1b48979dbb954,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/B3/OUTPUT_SEAL.json,0bb54a0c3b662093f2e70676d08329c38a18f00b8123da460a5f5fe5d8e26724,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/B3/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/B3/KF_GINS_STD.txt,19994626,1789736756000000000,71,965741642626,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,205ee7160b5fcd231aa120d9a75b5f08cd58b2dda3dbc0c4ce78513af2e17d07,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/B3/OUTPUT_SEAL.json,0bb54a0c3b662093f2e70676d08329c38a18f00b8123da460a5f5fe5d8e26724,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/B3/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/B3/LegSA_PORT_NAV.nav,7927349,1789736756000000000,71,965741642850,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,47f1b93c20e1befa3628091d401dc6b5cb4995018838ab834aed42f6f463a657,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/B3/OUTPUT_SEAL.json,0bb54a0c3b662093f2e70676d08329c38a18f00b8123da460a5f5fe5d8e26724,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/B3/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/B3/LegSA_PORT_STD.csv,8563504,1789736758000000000,71,965741642978,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,121f2fb6781f63a8f1ddceda1be2b2acc45a53367e1ae59d58ae652b80ca75cf,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/B3/OUTPUT_SEAL.json,0bb54a0c3b662093f2e70676d08329c38a18f00b8123da460a5f5fe5d8e26724,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5/KF_GINS_Navresult.nav,10025634,1789750238000000000,71,519162823298,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,5b1663804b3f6d4d328fc7435450e227f6909b2d751b2b5e589e486c14ee5236,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5/OUTPUT_SEAL.json,7ce3482033a93b9a4fd736f89fe248a4f85479271fd1bc706f8ddb9539a65592,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5/KF_GINS_STD.txt,19994626,1789750238000000000,71,519162823426,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,565a61bd5f5d765c0c763f7f65a0f3d8b889de6e7cc04992ef84234bb43f4a96,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5/OUTPUT_SEAL.json,7ce3482033a93b9a4fd736f89fe248a4f85479271fd1bc706f8ddb9539a65592,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5/LegSA_PORT_NAV.nav,7925702,1789750238000000000,71,519162823650,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,0f6b42f232b535f6c9fcd4e1297530f3a7a543a178bdeb554abd0edb63dfe62b,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5/OUTPUT_SEAL.json,7ce3482033a93b9a4fd736f89fe248a4f85479271fd1bc706f8ddb9539a65592,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5/LegSA_PORT_STD.csv,8561446,1789750238000000000,71,519162823778,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,4c784a6c6b8d7f9a743c108ab866980b0fe2118d5ff297bd4b694f84cab5c22f,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5/OUTPUT_SEAL.json,7ce3482033a93b9a4fd736f89fe248a4f85479271fd1bc706f8ddb9539a65592,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5SIGMA/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5SIGMA/KF_GINS_Navresult.nav,10025634,1789746586000000000,71,947432456834,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,8818f2faaba7f0ac36356a13743f2d76a94b2e8f8f3edad5b03aa5cd278e63cf,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5SIGMA/OUTPUT_SEAL.json,1a22f51f5e993b73a41ab34ad158e59f78b7f07f86e3c84f350e07e234fbe24f,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5SIGMA/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5SIGMA/KF_GINS_STD.txt,19994626,1789746586000000000,71,947432456962,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,907be46976631e0e4dcc6d4de62c86d5f689f93f8510b0ceee52c33a367bd66d,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5SIGMA/OUTPUT_SEAL.json,1a22f51f5e993b73a41ab34ad158e59f78b7f07f86e3c84f350e07e234fbe24f,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5SIGMA/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5SIGMA/LegSA_PORT_NAV.nav,7925642,1789746586000000000,71,947432457186,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,d58e6bf8fdd45b6760bdc898d295c5dfa32b988cf90120fab9a908e0e76d381a,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5SIGMA/OUTPUT_SEAL.json,1a22f51f5e993b73a41ab34ad158e59f78b7f07f86e3c84f350e07e234fbe24f,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5SIGMA/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5SIGMA/LegSA_PORT_STD.csv,8562063,1789746586000000000,71,947432457314,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,ed9abf5cfd47aac6b1b507ef523034cef9c23a78d30e9cd2863fcbd3b20160f5,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5SIGMA/OUTPUT_SEAL.json,1a22f51f5e993b73a41ab34ad158e59f78b7f07f86e3c84f350e07e234fbe24f,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5W/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5W/KF_GINS_Navresult.nav,10025634,1789748418000000000,71,981731115650,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,bbc38f696a15dfed5771e85c15f2a22dd1373f4172631950850cec404f7673e5,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5W/OUTPUT_SEAL.json,c8b177378106825fc291a3540467135e619bf0c18f8096c08e660df4757e55ef,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5W/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5W/KF_GINS_STD.txt,19994626,1789748418000000000,71,981731115778,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,e94e65e6257c22b2c78ab1f481d7bb05776165324ce6a087189f6ce23d792a85,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5W/OUTPUT_SEAL.json,c8b177378106825fc291a3540467135e619bf0c18f8096c08e660df4757e55ef,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5W/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5W/LegSA_PORT_NAV.nav,7925625,1789748418000000000,71,981731116002,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,72bfefb859f6826b86b1b12d839ebe24af147fb6bde4b8d51cd03190ff69d234,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5W/OUTPUT_SEAL.json,c8b177378106825fc291a3540467135e619bf0c18f8096c08e660df4757e55ef,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5W/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5W/LegSA_PORT_STD.csv,8562324,1789748418000000000,71,981731116130,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,5e4538fff926638062b5ebcee089926546ec893d9a010d1836a7c5e02e5b4de7,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D20_seed_00/R5W/OUTPUT_SEAL.json,c8b177378106825fc291a3540467135e619bf0c18f8096c08e660df4757e55ef,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/B3/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/B3/KF_GINS_Navresult.nav,10025634,1789736784000000000,71,965874025218,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,3b444a6218bedbda722298f0ea0f5536f797f0488027b01ac4e1116c8811f8e9,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/B3/OUTPUT_SEAL.json,ffde6dd8e518bef3cb7cdf4e66739ba2e74459a2f877cdc5595e05f11623150f,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/B3/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/B3/KF_GINS_STD.txt,19994626,1789736784000000000,71,965874025346,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,b1df7838f44ef055540a96a1e4059dfac8421fbcb2e4a0e20ec257004aa61e61,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/B3/OUTPUT_SEAL.json,ffde6dd8e518bef3cb7cdf4e66739ba2e74459a2f877cdc5595e05f11623150f,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/B3/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/B3/LegSA_PORT_NAV.nav,7925876,1789736784000000000,71,965874025570,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,02ccda2d80b1c1b93c5c06e127ffe27866ff2888032d0cba5c6bbe4595841ad3,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/B3/OUTPUT_SEAL.json,ffde6dd8e518bef3cb7cdf4e66739ba2e74459a2f877cdc5595e05f11623150f,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/B3/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/B3/LegSA_PORT_STD.csv,8561745,1789736784000000000,71,965874025698,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,5d941f9262247c76be174d7d8b362adca48c7b06f432798786ee0dc1be4c65e5,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/B3/OUTPUT_SEAL.json,ffde6dd8e518bef3cb7cdf4e66739ba2e74459a2f877cdc5595e05f11623150f,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5/KF_GINS_Navresult.nav,10025634,1789750270000000000,71,519186416258,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,e2d67bfdd2d48890f9ab767b507705f145f3bf04735081e1f317d3aafec4b379,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5/OUTPUT_SEAL.json,9d0c98f448bad86b21ff817a536e1be0f5bfa1eb8ad5db28aa9f799226e67535,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5/KF_GINS_STD.txt,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5/KF_GINS_STD.txt,19994626,1789750270000000000,71,519186416386,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,40855081f6bb54d516f28bea3bb46ffdf6e03cbe3ddc2b50c99fd7714fb905fd,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5/OUTPUT_SEAL.json,9d0c98f448bad86b21ff817a536e1be0f5bfa1eb8ad5db28aa9f799226e67535,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5/LegSA_PORT_NAV.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5/LegSA_PORT_NAV.nav,7924263,1789750270000000000,71,519186416610,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,c5446649a013db3a7a43c840969d3a4b79d2a78bb992dcc1ab7dfd92c1d6a409,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5/OUTPUT_SEAL.json,9d0c98f448bad86b21ff817a536e1be0f5bfa1eb8ad5db28aa9f799226e67535,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5/LegSA_PORT_STD.csv,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5/LegSA_PORT_STD.csv,8561161,1789750270000000000,71,519186416738,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,e25923924af813ab8561bef9783274215cbb6bc7748379862aca4f581488424e,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5/OUTPUT_SEAL.json,9d0c98f448bad86b21ff817a536e1be0f5bfa1eb8ad5db28aa9f799226e67535,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5SIGMA/KF_GINS_Navresult.nav,CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5SIGMA/KF_GINS_Navresult.nav,10025634,1789746616000000000,71,947452641922,1,CLEAN7_T5BC_V3_CANDIDATE_PILOT,3a694d21b5b19e21b42bd8f5ddaaf04f23ad4431f78ccf15ed4feba17d4e50e9,<CLEAN_ROOT>/stages/CLEAN7_T5BC_V3_CANDIDATE_PILOT/05_NATIVE_SUBSET61/D21_seed_00/R5SIGMA/OUTPUT_SEAL.json,c2b3a520dc8b925368be8bcc76b7d184fdf20206dba635ff9de69fc1bc22c155,P1_P2_P3_PASS:NATIVE_NAV_STD,CANDIDATE,REGULAR_FILE
